Date,Product,Region,Quantity_Sold,Stock_Level
2023-04-29,Product_E,South,72,160
2023-04-30,Product_E,South,75,195
2023-05-01,Product_E,South,156,193
2023-05-02,Product_E,South,109,220
2023-05-03,Product_E,South,185,227
2023-05-04,Product_E,South,158,192
2023-05-05,Product_E,South,102,175
2023-05-06,Product_E,South,76,206
2023-05-07,Product_E,South,113,184
2023-05-08,Product_E,South,117,157
2023-05-09,Product_E,South,170,187
2023-05-10,Product_E,South,151,224
2023-05-11,Product_E,South,134,184
2023-05-12,Product_E,South,114,156
2023-05-13,Product_E,South,119,170
2023-05-14,Product_E,South,109,153
2023-05-15,Product_E,South,163,163
2023-05-16,Product_E,South,106,205
2023-05-17,Product_E,South,136,234
2023-05-18,Product_E,South,143,197
2023-05-19,Product_E,South,123,182
2023-05-20,Product_E,South,137,162
2023-05-21,Product_E,South,97,166
2023-05-22,Product_E,South,74,182
2023-05-23,Product_E,South,158,216
2023-05-24,Product_E,South,145,221
2023-05-25,Product_E,South,150,222
2023-05-26,Product_E,South,120,163
2023-05-27,Product_E,South,67,173
2023-05-28,Product_E,South,114,162
2023-05-29,Product_E,South,107,199
2023-05-30,Product_E,South,128,199
2023-05-31,Product_E,South,135,213
2023-06-01,Product_E,South,104,201
2023-06-02,Product_E,South,98,152
2023-06-03,Product_E,South,114,131
2023-06-04,Product_E,South,117,157
2023-06-05,Product_E,South,88,203
2023-06-06,Product_E,South,136,204
2023-06-07,Product_E,South,153,230
2023-06-08,Product_E,South,127,198
2023-06-09,Product_E,South,114,155
2023-06-10,Product_E,South,75,152
2023-06-11,Product_E,South,122,164
2023-06-12,Product_E,South,96,194
2023-06-13,Product_E,South,121,149
2023-06-14,Product_E,South,150,177
2023-06-15,Product_E,South,153,204
2023-06-16,Product_E,South,102,167
2023-06-17,Product_E,South,131,164
2023-06-18,Product_E,South,102,206
2023-06-19,Product_E,South,113,179
2023-06-20,Product_E,South,107,153
2023-06-21,Product_E,South,121,191
2023-06-22,Product_E,South,123,148
2023-06-23,Product_E,South,113,138
2023-06-24,Product_E,South,102,159
2023-06-25,Product_E,South,90,125
2023-06-26,Product_E,South,134,181
2023-06-27,Product_E,South,124,211
2023-06-28,Product_E,South,125,173
2023-06-29,Product_E,South,97,170
2023-06-30,Product_E,South,112,178
2023-07-01,Product_E,South,91,161
2023-07-02,Product_E,South,91,125
2023-07-03,Product_E,South,85,149
2023-07-04,Product_E,South,95,217
2023-07-05,Product_E,South,128,179
2023-07-06,Product_E,South,140,141
2023-07-07,Product_E,South,95,186
2023-07-08,Product_E,South,86,182
2023-07-09,Product_E,South,102,163
2023-07-10,Product_E,South,123,154
2023-07-11,Product_E,South,106,170
2023-07-12,Product_E,South,100,174
2023-07-13,Product_E,South,108,196
2023-07-14,Product_E,South,103,189
2023-07-15,Product_E,South,58,105
2023-07-16,Product_E,South,84,163
2023-07-17,Product_E,South,98,121
2023-07-18,Product_E,South,107,143
2023-07-19,Product_E,South,90,211
2023-07-20,Product_E,South,100,161
2023-07-21,Product_E,South,91,133
2023-07-22,Product_E,South,73,119
2023-07-23,Product_E,South,90,158
2023-07-24,Product_E,South,111,121
2023-07-25,Product_E,South,124,172
2023-07-26,Product_E,South,100,170
2023-07-27,Product_E,South,111,154
2023-07-28,Product_E,South,96,117
2023-07-29,Product_E,South,106,106
2023-07-30,Product_E,South,91,133
2023-07-31,Product_E,South,104,128
2023-08-01,Product_E,South,124,156
2023-08-02,Product_E,South,88,139
2023-08-03,Product_E,South,101,117
2023-08-04,Product_E,South,110,151
2023-08-05,Product_E,South,101,153
2023-08-06,Product_E,South,77,105
2023-08-07,Product_E,South,55,130
2023-08-08,Product_E,South,130,137
2023-08-09,Product_E,South,101,146
2023-08-10,Product_E,South,102,171
2023-08-11,Product_E,South,65,100
2023-08-12,Product_E,South,94,130
2023-08-13,Product_E,South,76,153
2023-08-14,Product_E,South,71,153
2023-08-15,Product_E,South,99,162
2023-08-16,Product_E,South,65,148
2023-08-17,Product_E,South,105,141
2023-08-18,Product_E,South,98,149
2023-08-19,Product_E,South,64,129
2023-08-20,Product_E,South,66,118
2023-08-21,Product_E,South,96,115
2023-08-22,Product_E,South,109,137
2023-08-23,Product_E,South,91,164
2023-08-24,Product_E,South,81,121
2023-08-25,Product_E,South,94,124
2023-08-26,Product_E,South,57,128
2023-08-27,Product_E,South,71,86
2023-08-28,Product_E,South,53,147
2023-08-29,Product_E,South,83,119
2023-08-30,Product_E,South,107,163
2023-08-31,Product_E,South,80,155
2023-09-01,Product_E,South,104,146
2023-09-02,Product_E,South,85,115
2023-09-03,Product_E,South,70,111
2023-09-04,Product_E,South,90,102
2023-09-05,Product_E,South,83,113
2023-09-06,Product_E,South,100,147
2023-09-07,Product_E,South,81,151
2023-09-08,Product_E,South,66,104
2023-09-09,Product_E,South,80,126
2023-09-10,Product_E,South,65,115
2023-09-11,Product_E,South,74,121
2023-09-12,Product_E,South,95,151
2023-09-13,Product_E,South,100,149
2023-09-14,Product_E,South,74,141
2023-09-15,Product_E,South,84,130
2023-09-16,Product_E,South,63,124
2023-09-17,Product_E,South,58,101
2023-09-18,Product_E,South,79,99
2023-09-19,Product_E,South,88,143
2023-09-20,Product_E,South,69,134
2023-09-21,Product_E,South,65,173
2023-09-22,Product_E,South,79,118
2023-09-23,Product_E,South,73,118
2023-09-24,Product_E,South,83,83
2023-09-25,Product_E,South,99,149
2023-09-26,Product_E,South,91,136
2023-09-27,Product_E,South,50,117
2023-09-28,Product_E,South,95,156
2023-09-29,Product_E,South,85,114
2023-09-30,Product_E,South,91,126
2023-10-01,Product_E,South,68,153
2023-10-02,Product_E,South,69,94
2023-10-03,Product_E,South,86,123
2023-10-04,Product_E,South,89,158
2023-10-05,Product_E,South,87,132
2023-10-06,Product_E,South,78,78
2023-10-07,Product_E,South,54,98
2023-10-08,Product_E,South,64,105
2023-10-09,Product_E,South,100,123
2023-10-10,Product_E,South,74,124
2023-10-11,Product_E,South,120,174
2023-10-12,Product_E,South,97,102
2023-10-13,Product_E,South,81,125
2023-10-14,Product_E,South,71,96
2023-10-15,Product_E,South,70,98
2023-10-16,Product_E,South,69,153
2023-10-17,Product_E,South,106,135
2023-10-18,Product_E,South,102,153
2023-10-19,Product_E,South,121,152
2023-10-20,Product_E,South,89,119
2023-10-21,Product_E,South,67,136
2023-10-22,Product_E,South,82,96
2023-10-23,Product_E,South,91,145
2023-10-24,Product_E,South,65,125
2023-10-25,Product_E,South,103,109
2023-10-26,Product_E,South,67,132
2023-10-27,Product_E,South,86,131
2023-10-28,Product_E,South,91,112
2023-10-29,Product_E,South,72,88
2023-10-30,Product_E,South,82,144
2023-10-31,Product_E,South,108,151
2023-11-01,Product_E,South,108,176
2023-11-02,Product_E,South,94,167
2023-11-03,Product_E,South,73,122
2023-11-04,Product_E,South,70,129
2023-11-05,Product_E,South,66,111
2023-11-06,Product_E,South,64,145
2023-11-07,Product_E,South,118,168
2023-11-08,Product_E,South,115,171
2023-11-09,Product_E,South,106,156
2023-11-10,Product_E,South,93,113
2023-11-11,Product_E,South,75,117
2023-11-12,Product_E,South,76,89
2023-11-13,Product_E,South,74,141
2023-11-14,Product_E,South,116,154
2023-11-15,Product_E,South,149,149
2023-11-16,Product_E,South,105,173
2023-11-17,Product_E,South,100,143
2023-11-18,Product_E,South,92,120
2023-11-19,Product_E,South,103,149
2023-11-20,Product_E,South,82,147
2023-11-21,Product_E,South,81,189
2023-11-22,Product_E,South,112,190
2023-11-23,Product_E,South,99,115
2023-11-24,Product_E,South,125,137
2023-11-25,Product_E,South,69,146
2023-11-26,Product_E,South,111,124
2023-11-27,Product_E,South,95,150
2023-11-28,Product_E,South,90,149
2023-11-29,Product_E,South,142,165
2023-11-30,Product_E,South,91,148
2023-12-01,Product_E,South,107,107
2023-12-02,Product_E,South,88,176
2023-12-03,Product_E,South,115,143
2023-12-04,Product_E,South,120,176
2023-12-05,Product_E,South,110,187
2023-12-06,Product_E,South,147,148
2023-12-07,Product_E,South,117,169
2023-12-08,Product_E,South,97,143
2023-12-09,Product_E,South,90,137
2023-12-10,Product_E,South,106,146
2023-12-11,Product_E,South,100,138
2023-12-12,Product_E,South,108,179
2023-12-13,Product_E,South,107,198
2023-12-14,Product_E,South,119,190
2023-12-15,Product_E,South,89,131
2023-12-16,Product_E,South,106,138
2023-12-17,Product_E,South,91,155
2023-12-18,Product_E,South,117,135
2023-12-19,Product_E,South,145,172
2023-12-20,Product_E,South,155,159
2023-12-21,Product_E,South,121,170
2023-12-22,Product_E,South,71,166
2023-12-23,Product_E,South,66,134
2023-12-24,Product_E,South,113,135
2023-12-25,Product_E,South,95,182
2023-12-26,Product_E,South,119,178
2023-12-27,Product_E,South,152,169
2023-12-28,Product_E,South,111,197
2023-12-29,Product_E,South,86,194
2023-12-30,Product_E,South,93,162
2023-12-31,Product_E,South,113,148
2024-01-01,Product_E,South,106,171
2024-01-02,Product_E,South,142,173
2024-01-03,Product_E,South,108,228
2024-01-04,Product_E,South,110,192
2024-01-05,Product_E,South,105,160
2024-01-06,Product_E,South,121,148
2024-01-07,Product_E,South,98,150
2024-01-08,Product_E,South,109,164
2024-01-09,Product_E,South,122,232
2024-01-10,Product_E,South,151,198
2024-01-11,Product_E,South,146,159
2024-01-12,Product_E,South,135,194
2024-01-13,Product_E,South,137,175
2024-01-14,Product_E,South,114,186
2024-01-15,Product_E,South,110,175
2024-01-16,Product_E,South,135,232
2024-01-17,Product_E,South,122,192
2024-01-18,Product_E,South,136,211
2024-01-19,Product_E,South,103,187
2024-01-20,Product_E,South,128,183
2024-01-21,Product_E,South,116,163
2024-01-22,Product_E,South,158,188
2024-01-23,Product_E,South,160,250
2024-01-24,Product_E,South,163,197
2024-01-25,Product_E,South,110,197
2024-01-26,Product_E,South,131,187
2024-01-27,Product_E,South,145,172
2024-01-28,Product_E,South,107,147
2024-01-29,Product_E,South,151,193
2024-01-30,Product_E,South,112,217
2024-01-31,Product_E,South,126,214
2024-02-01,Product_E,South,139,190
2024-02-02,Product_E,South,113,168
2024-02-03,Product_E,South,100,148
2024-02-04,Product_E,South,107,156
2024-02-05,Product_E,South,143,202
2024-02-06,Product_E,South,174,260
2024-02-07,Product_E,South,168,237
2024-02-08,Product_E,South,158,222
2024-02-09,Product_E,South,126,187
2024-02-10,Product_E,South,97,189
2024-02-11,Product_E,South,118,207
2024-02-12,Product_E,South,153,190
2024-02-13,Product_E,South,180,180
2024-02-14,Product_E,South,201,207
2024-02-15,Product_E,South,156,226
2024-02-16,Product_E,South,149,185
2024-02-17,Product_E,South,79,169
2024-02-18,Product_E,South,117,141
2024-02-19,Product_E,South,139,185
2024-02-20,Product_E,South,169,227
2024-02-21,Product_E,South,205,233
2024-02-22,Product_E,South,157,218
2024-02-23,Product_E,South,98,191
2024-02-24,Product_E,South,132,191
2024-02-25,Product_E,South,118,156
2024-02-26,Product_E,South,154,219
2024-02-27,Product_E,South,177,230
2024-02-28,Product_E,South,120,253
2024-02-29,Product_E,South,150,253
2024-03-01,Product_E,South,133,197
2024-03-02,Product_E,South,128,170
2024-03-03,Product_E,South,113,186
2024-03-04,Product_E,South,122,209
2024-03-05,Product_E,South,206,260
2024-03-06,Product_E,South,171,277
2024-03-07,Product_E,South,133,278
2024-03-08,Product_E,South,125,241
2024-03-09,Product_E,South,159,159
2024-03-10,Product_E,South,155,185
2024-03-11,Product_E,South,132,227
2024-03-12,Product_E,South,137,252
2024-03-13,Product_E,South,142,252
2024-03-14,Product_E,South,185,239
2024-03-15,Product_E,South,128,214
2024-03-16,Product_E,South,97,169
2024-03-17,Product_E,South,120,208
2024-03-18,Product_E,South,154,229
2024-03-19,Product_E,South,162,228
2024-03-20,Product_E,South,204,237
2024-03-21,Product_E,South,165,231
2024-03-22,Product_E,South,148,193
2024-03-23,Product_E,South,144,215
2024-03-24,Product_E,South,148,197
2024-03-25,Product_E,South,137,276
2024-03-26,Product_E,South,139,263
2024-03-27,Product_E,South,176,251
2024-03-28,Product_E,South,160,224
2024-03-29,Product_E,South,146,212
2024-03-30,Product_E,South,176,209
2024-03-31,Product_E,South,139,206
2024-04-01,Product_E,South,187,201
2024-04-02,Product_E,South,159,208
2024-04-03,Product_E,South,182,270
2024-04-04,Product_E,South,133,264
2024-04-05,Product_E,South,122,199
2024-04-06,Product_E,South,128,220
2024-04-07,Product_E,South,113,200
2024-04-08,Product_E,South,164,232
2024-04-09,Product_E,South,179,262
2024-04-10,Product_E,South,154,286
2024-04-11,Product_E,South,154,230
2024-04-12,Product_E,South,165,193
2024-04-13,Product_E,South,131,173
2024-04-14,Product_E,South,178,240
2024-04-15,Product_E,South,144,230
2024-04-16,Product_E,South,164,239
2024-04-17,Product_E,South,171,251
2024-04-18,Product_E,South,120,239
2024-04-19,Product_E,South,136,211
2024-04-20,Product_E,South,123,180
2024-04-21,Product_E,South,146,204
2024-04-22,Product_E,South,176,229
2024-04-23,Product_E,South,158,257
2024-04-24,Product_E,South,117,292
2024-04-25,Product_E,South,161,276
2024-04-26,Product_E,South,118,181
2024-04-27,Product_E,South,130,193
2024-04-28,Product_E,South,134,195
2024-04-29,Product_E,South,131,187
2024-04-30,Product_E,South,168,217
2024-05-01,Product_E,South,131,241
2024-05-02,Product_E,South,163,270
2024-05-03,Product_E,South,154,230
2024-05-04,Product_E,South,134,191
2024-05-05,Product_E,South,174,174
2024-05-06,Product_E,South,134,208
2024-05-07,Product_E,South,181,220
2024-05-08,Product_E,South,182,257
2024-05-09,Product_E,South,170,243
2024-05-10,Product_E,South,163,198
2024-05-11,Product_E,South,131,167
2024-05-12,Product_E,South,107,223
2024-05-13,Product_E,South,124,225
2024-05-14,Product_E,South,170,260
2024-05-15,Product_E,South,121,260
2024-05-16,Product_E,South,148,212
2024-05-17,Product_E,South,126,217
2024-05-18,Product_E,South,132,176
2024-05-19,Product_E,South,102,163
2024-05-20,Product_E,South,155,183
2024-05-21,Product_E,South,152,286
2024-05-22,Product_E,South,169,253
2024-05-23,Product_E,South,123,196
2024-05-24,Product_E,South,144,187
2024-05-25,Product_E,South,138,178
2024-05-26,Product_E,South,185,185
2024-05-27,Product_E,South,144,189
2024-05-28,Product_E,South,178,239
2024-05-29,Product_E,South,135,229
2024-05-30,Product_E,South,176,243
2024-05-31,Product_E,South,101,182
2024-06-01,Product_E,South,148,171
2024-06-02,Product_E,South,123,200
2024-06-03,Product_E,South,109,184
2024-06-04,Product_E,South,144,249
2024-06-05,Product_E,South,178,245
2024-06-06,Product_E,South,140,236
2024-06-07,Product_E,South,122,199
2024-06-08,Product_E,South,129,204
2024-06-09,Product_E,South,116,168
2024-06-10,Product_E,South,158,225
2024-06-11,Product_E,South,136,198
2024-06-12,Product_E,South,178,192
2024-06-13,Product_E,South,105,203
2024-06-14,Product_E,South,122,159
2024-06-15,Product_E,South,113,170
2024-06-16,Product_E,South,105,210
2024-06-17,Product_E,South,136,214
2024-06-18,Product_E,South,111,184
2024-06-19,Product_E,South,155,255
2024-06-20,Product_E,South,114,204
2024-06-21,Product_E,South,95,162
2024-06-22,Product_E,South,110,150
2024-06-23,Product_E,South,88,138
2024-06-24,Product_E,South,89,196
2024-06-25,Product_E,South,150,219
2024-06-26,Product_E,South,122,232
2024-06-27,Product_E,South,144,196
2024-06-28,Product_E,South,111,158
2024-06-29,Product_E,South,107,188
2024-06-30,Product_E,South,125,155
2024-07-01,Product_E,South,130,159
2024-07-02,Product_E,South,149,185
2024-07-03,Product_E,South,151,265
2024-07-04,Product_E,South,116,249
2024-07-05,Product_E,South,119,152
2024-07-06,Product_E,South,89,199
2024-07-07,Product_E,South,112,145
2024-07-08,Product_E,South,114,185
2024-07-09,Product_E,South,130,203
2024-07-10,Product_E,South,169,178
2024-07-11,Product_E,South,135,184
2024-07-12,Product_E,South,100,183
2024-07-13,Product_E,South,76,100
2024-07-14,Product_E,South,104,149
2024-07-15,Product_E,South,91,137
2024-07-16,Product_E,South,164,200
2024-07-17,Product_E,South,130,239
2024-07-18,Product_E,South,138,215
2024-07-19,Product_E,South,86,133
2024-07-20,Product_E,South,104,151
2024-07-21,Product_E,South,117,117
2024-07-22,Product_E,South,122,186
2024-07-23,Product_E,South,141,177
2024-07-24,Product_E,South,136,174
2024-07-25,Product_E,South,111,154
2024-07-26,Product_E,South,90,148
2024-07-27,Product_E,South,86,124
2024-07-28,Product_E,South,77,182
2024-07-29,Product_E,South,99,168
2024-07-30,Product_E,South,88,207
2024-07-31,Product_E,South,125,175
2024-08-01,Product_E,South,106,188
2024-08-02,Product_E,South,55,132
2024-08-03,Product_E,South,88,133
2024-08-04,Product_E,South,128,133
2024-08-05,Product_E,South,120,193
2024-08-06,Product_E,South,128,162
2024-08-07,Product_E,South,96,194
2024-08-08,Product_E,South,138,177
2024-08-09,Product_E,South,114,197
2024-08-10,Product_E,South,99,110
2024-08-11,Product_E,South,91,163
2024-08-12,Product_E,South,98,183
2024-08-13,Product_E,South,112,177
2024-08-14,Product_E,South,110,178
2024-08-15,Product_E,South,111,129
2024-08-16,Product_E,South,88,117
2024-08-17,Product_E,South,80,113
2024-08-18,Product_E,South,102,153
2024-08-19,Product_E,South,108,124
2024-08-20,Product_E,South,109,140
2024-08-21,Product_E,South,111,184
2024-08-22,Product_E,South,121,167
2024-08-23,Product_E,South,109,143
2024-08-24,Product_E,South,81,143
2024-08-25,Product_E,South,98,119
2024-08-26,Product_E,South,103,141
2024-08-27,Product_E,South,76,172
2024-08-28,Product_E,South,90,174
2024-08-29,Product_E,South,79,141
2024-08-30,Product_E,South,84,160
2024-08-31,Product_E,South,76,102
2024-09-01,Product_E,South,89,123
2024-09-02,Product_E,South,107,124
2024-09-03,Product_E,South,110,210
2024-09-04,Product_E,South,106,168
2024-09-05,Product_E,South,76,135
2024-09-06,Product_E,South,95,127
2024-09-07,Product_E,South,88,130
2024-09-08,Product_E,South,67,146
2024-09-09,Product_E,South,77,127
2024-09-10,Product_E,South,109,190
2024-09-11,Product_E,South,92,165
2024-09-12,Product_E,South,103,164
2024-09-13,Product_E,South,104,124
2024-09-14,Product_E,South,92,147
2024-09-15,Product_E,South,105,134
2024-09-16,Product_E,South,96,131
2024-09-17,Product_E,South,82,152
2024-09-18,Product_E,South,109,159
2024-09-19,Product_E,South,109,121
2024-09-20,Product_E,South,85,171
2024-09-21,Product_E,South,92,132
2024-09-22,Product_E,South,87,116
2024-09-23,Product_E,South,69,149
2024-09-24,Product_E,South,66,150
2024-09-25,Product_E,South,107,152
2024-09-26,Product_E,South,132,186
2024-09-27,Product_E,South,101,112
2024-09-28,Product_E,South,103,132
2024-09-29,Product_E,South,71,124
2024-09-30,Product_E,South,107,128
2024-10-01,Product_E,South,106,163
2024-10-02,Product_E,South,89,155
2024-10-03,Product_E,South,84,167
2024-10-04,Product_E,South,75,137
2024-10-05,Product_E,South,63,97
2024-10-06,Product_E,South,68,118
2024-10-07,Product_E,South,96,148
2024-10-08,Product_E,South,77,154
2024-10-09,Product_E,South,96,173
2024-10-10,Product_E,South,96,149
2024-10-11,Product_E,South,78,167
2024-10-12,Product_E,South,65,113
2024-10-13,Product_E,South,85,120
2024-10-14,Product_E,South,84,106
2024-10-15,Product_E,South,95,140
2024-10-16,Product_E,South,136,209
2024-10-17,Product_E,South,101,124
2024-10-18,Product_E,South,99,114
2024-10-19,Product_E,South,75,110
2024-10-20,Product_E,South,78,120
2024-10-21,Product_E,South,77,130
2024-10-22,Product_E,South,124,161
2024-10-23,Product_E,South,113,122
2024-10-24,Product_E,South,118,141
2024-10-25,Product_E,South,106,139
2024-10-26,Product_E,South,76,91
2024-10-27,Product_E,South,114,145
2024-10-28,Product_E,South,110,183
2024-10-29,Product_E,South,113,192
2024-10-30,Product_E,South,105,184
2024-10-31,Product_E,South,95,148
2024-11-01,Product_E,South,94,114
2024-11-02,Product_E,South,89,121
2024-11-03,Product_E,South,62,123
2024-11-04,Product_E,South,95,167
2024-11-05,Product_E,South,117,197
2024-11-06,Product_E,South,124,162
2024-11-07,Product_E,South,107,155
2024-11-08,Product_E,South,102,144
2024-11-09,Product_E,South,79,131
2024-11-10,Product_E,South,96,115
2024-11-11,Product_E,South,107,122
2024-11-12,Product_E,South,134,183
2024-11-13,Product_E,South,148,156
2024-11-14,Product_E,South,129,185
2024-11-15,Product_E,South,95,139
2024-11-16,Product_E,South,75,107
2024-11-17,Product_E,South,82,114
2024-11-18,Product_E,South,131,131
2024-11-19,Product_E,South,121,187
2024-11-20,Product_E,South,129,192
2024-11-21,Product_E,South,130,162
2024-11-22,Product_E,South,102,145
2024-11-23,Product_E,South,110,180
2024-11-24,Product_E,South,78,103
2024-11-25,Product_E,South,118,185
2024-11-26,Product_E,South,158,198
2024-11-27,Product_E,South,152,222
2024-11-28,Product_E,South,143,194
2024-11-29,Product_E,South,83,155
2024-11-30,Product_E,South,99,141
2024-12-01,Product_E,South,98,179
2024-12-02,Product_E,South,99,185
2024-12-03,Product_E,South,132,172
2024-12-04,Product_E,South,109,161
2024-12-05,Product_E,South,130,181
2024-12-06,Product_E,South,94,123
2024-12-07,Product_E,South,104,144
2024-12-08,Product_E,South,91,134
2024-12-09,Product_E,South,112,184
2024-12-10,Product_E,South,124,172
2024-12-11,Product_E,South,133,223
2024-12-12,Product_E,South,126,190
2024-12-13,Product_E,South,105,148
2024-12-14,Product_E,South,87,119
2024-12-15,Product_E,South,124,167
2024-12-16,Product_E,South,121,186
2024-12-17,Product_E,South,142,188
2024-12-18,Product_E,South,132,199
2024-12-19,Product_E,South,179,215
2024-12-20,Product_E,South,117,199
2024-12-21,Product_E,South,124,130
2024-12-22,Product_E,South,105,163
2024-12-23,Product_E,South,135,182
2024-12-24,Product_E,South,137,200
2024-12-25,Product_E,South,166,187
2024-12-26,Product_E,South,125,164
2024-12-27,Product_E,South,100,184
2024-12-28,Product_E,South,114,156
2024-12-29,Product_E,South,132,196
2024-12-30,Product_E,South,127,197
2023-01-01,Product_E,East,98,111
2023-01-02,Product_E,East,130,176
2023-01-03,Product_E,East,94,156
2023-01-04,Product_E,East,126,171
2023-01-05,Product_E,East,119,159
2023-01-06,Product_E,East,120,146
2023-01-07,Product_E,East,122,146
2023-01-08,Product_E,East,74,181
2023-01-09,Product_E,East,123,166
2023-01-10,Product_E,East,130,154
2023-01-11,Product_E,East,89,182
2023-01-12,Product_E,East,138,179
2023-01-13,Product_E,East,126,177
2023-01-14,Product_E,East,92,162
2023-01-15,Product_E,East,117,142
2023-01-16,Product_E,East,105,166
2023-01-17,Product_E,East,78,189
2023-01-18,Product_E,East,139,192
2023-01-19,Product_E,East,123,175
2023-01-20,Product_E,East,72,189
2023-01-21,Product_E,East,89,130
2023-01-22,Product_E,East,119,167
2023-01-23,Product_E,East,117,184
2023-01-24,Product_E,East,104,187
2023-01-25,Product_E,East,155,181
2023-01-26,Product_E,East,103,183
2023-01-27,Product_E,East,108,173
2023-01-28,Product_E,East,77,95
2023-01-29,Product_E,East,115,130
2023-01-30,Product_E,East,104,129
2023-01-31,Product_E,East,149,201
2023-02-01,Product_E,East,139,206
2023-02-02,Product_E,East,85,166
2023-02-03,Product_E,East,102,149
2023-02-04,Product_E,East,96,155
2023-02-05,Product_E,East,119,126
2023-02-06,Product_E,East,118,191
2023-02-07,Product_E,East,114,195
2023-02-08,Product_E,East,146,205
2023-02-09,Product_E,East,140,193
2023-02-10,Product_E,East,107,144
2023-02-11,Product_E,East,106,156
2023-02-12,Product_E,East,90,171
2023-02-13,Product_E,East,144,168
2023-02-14,Product_E,East,121,188
2023-02-15,Product_E,East,104,249
2023-02-16,Product_E,East,121,178
2023-02-17,Product_E,East,95,164
2023-02-18,Product_E,East,94,186
2023-02-19,Product_E,East,88,132
2023-02-20,Product_E,East,133,183
2023-02-21,Product_E,East,133,219
2023-02-22,Product_E,East,145,212
2023-02-23,Product_E,East,104,165
2023-02-24,Product_E,East,104,153
2023-02-25,Product_E,East,111,124
2023-02-26,Product_E,East,103,162
2023-02-27,Product_E,East,125,196
2023-02-28,Product_E,East,134,198
2023-03-01,Product_E,East,171,210
2023-03-02,Product_E,East,163,195
2023-03-03,Product_E,East,118,175
2023-03-04,Product_E,East,112,154
2023-03-05,Product_E,East,114,199
2023-03-06,Product_E,East,147,212
2023-03-07,Product_E,East,114,190
2023-03-08,Product_E,East,151,235
2023-03-09,Product_E,East,126,191
2023-03-10,Product_E,East,145,194
2023-03-11,Product_E,East,127,156
2023-03-12,Product_E,East,105,189
2023-03-13,Product_E,East,124,181
2023-03-14,Product_E,East,124,206
2023-03-15,Product_E,East,168,192
2023-03-16,Product_E,East,151,193
2023-03-17,Product_E,East,117,179
2023-03-18,Product_E,East,107,160
2023-03-19,Product_E,East,107,161
2023-03-20,Product_E,East,156,196
2023-03-21,Product_E,East,143,206
2023-03-22,Product_E,East,140,212
2023-03-23,Product_E,East,155,194
2023-03-24,Product_E,East,81,184
2023-03-25,Product_E,East,107,156
2023-03-26,Product_E,East,131,131
2023-03-27,Product_E,East,162,218
2023-03-28,Product_E,East,132,211
2023-03-29,Product_E,East,162,236
2023-03-30,Product_E,East,126,177
2023-03-31,Product_E,East,162,203
2023-04-01,Product_E,East,115,172
2023-04-02,Product_E,East,127,189
2023-04-03,Product_E,East,90,190
2023-04-04,Product_E,East,137,217
2023-04-05,Product_E,East,168,190
2023-04-06,Product_E,East,112,197
2023-04-07,Product_E,East,126,201
2023-04-08,Product_E,East,140,163
2023-04-09,Product_E,East,130,188
2023-04-10,Product_E,East,142,197
2023-04-11,Product_E,East,138,199
2023-04-12,Product_E,East,125,233
2023-04-13,Product_E,East,139,202
2023-04-14,Product_E,East,135,180
2023-04-15,Product_E,East,97,163
2023-04-16,Product_E,East,130,153
2023-04-17,Product_E,East,135,196
2023-04-18,Product_E,East,130,214
2023-04-19,Product_E,East,115,228
2023-04-20,Product_E,East,111,231
2023-04-21,Product_E,East,120,172
2023-04-22,Product_E,East,131,147
2023-04-23,Product_E,East,102,136
2023-04-24,Product_E,East,156,233
2023-04-25,Product_E,East,109,202
2023-04-26,Product_E,East,151,214
2023-04-27,Product_E,East,138,206
2023-04-28,Product_E,East,129,163
2023-04-29,Product_E,East,114,144
2023-04-30,Product_E,East,107,137
2023-05-01,Product_E,East,121,183
2023-05-02,Product_E,East,165,216
2023-05-03,Product_E,East,151,222
2023-05-04,Product_E,East,93,166
2023-05-05,Product_E,East,114,186
2023-05-06,Product_E,East,106,147
2023-05-07,Product_E,East,109,163
2023-05-08,Product_E,East,143,207
2023-05-09,Product_E,East,131,213
2023-05-10,Product_E,East,152,228
2023-05-11,Product_E,East,169,203
2023-05-12,Product_E,East,140,155
2023-05-13,Product_E,East,98,120
2023-05-14,Product_E,East,114,181
2023-05-15,Product_E,East,78,193
2023-05-16,Product_E,East,154,222
2023-05-17,Product_E,East,118,232
2023-05-18,Product_E,East,134,212
2023-05-19,Product_E,East,115,183
2023-05-20,Product_E,East,124,156
2023-05-21,Product_E,East,115,190
2023-05-22,Product_E,East,122,164
2023-05-23,Product_E,East,153,237
2023-05-24,Product_E,East,169,227
2023-05-25,Product_E,East,85,184
2023-05-26,Product_E,East,105,173
2023-05-27,Product_E,East,131,135
2023-05-28,Product_E,East,144,154
2023-05-29,Product_E,East,108,200
2023-05-30,Product_E,East,155,217
2023-05-31,Product_E,East,123,219
2023-06-01,Product_E,East,109,177
2023-06-02,Product_E,East,111,153
2023-06-03,Product_E,East,119,142
2023-06-04,Product_E,East,102,141
2023-06-05,Product_E,East,138,166
2023-06-06,Product_E,East,156,221
2023-06-07,Product_E,East,127,205
2023-06-08,Product_E,East,117,200
2023-06-09,Product_E,East,107,157
2023-06-10,Product_E,East,101,119
2023-06-11,Product_E,East,102,168
2023-06-12,Product_E,East,119,194
2023-06-13,Product_E,East,123,186
