Date,Product,Region,Quantity_Sold,Stock_Level,day_of_week,week_of_year,month,year,is_weekend,dow_sin,dow_cos,month_sin,month_cos,lag_1,lag_7,lag_30,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30
2024-03-03,Product_D,South,138,250,6,9,3,2024,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,135.0,160.0,129.0,156.42857142857142,35.420602022255885,159.43333333333334,29.572451454985597
2024-03-04,Product_D,South,172,248,0,10,3,2024,0,0.0,1.0,1.0,6.123233995736766e-17,138.0,147.0,145.0,160.0,35.57152419187746,160.33333333333334,29.528867621168857
2024-03-05,Product_D,South,154,240,1,10,3,2024,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,172.0,143.0,114.0,161.57142857142858,34.93258814181543,161.66666666666666,28.239533713711094
2024-03-06,Product_D,South,152,247,2,10,3,2024,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,154.0,225.0,165.0,151.14285714285714,20.931862247369402,161.23333333333332,28.28632340821324
2024-03-07,Product_D,South,176,269,3,10,3,2024,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,152.0,183.0,144.0,150.14285714285714,19.25641513391097,162.3,28.21732165495726
2024-03-08,Product_D,South,131,232,4,10,3,2024,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,176.0,124.0,207.0,151.14285714285714,17.79914390664661,159.76666666666668,27.467452003056973
2024-03-09,Product_D,South,170,249,5,10,3,2024,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,131.0,135.0,140.0,156.14285714285714,17.420568029664846,160.76666666666668,27.268376699321525
2024-03-10,Product_D,South,161,214,6,10,3,2024,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,170.0,138.0,153.0,159.42857142857142,15.490396410433489,161.03333333333333,27.228893544875636
2024-03-11,Product_D,South,182,273,0,11,3,2024,0,0.0,1.0,1.0,6.123233995736766e-17,161.0,172.0,117.0,160.85714285714286,17.208801734660273,163.2,26.169737721532538
2024-03-12,Product_D,South,128,305,1,11,3,2024,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,182.0,154.0,169.0,157.14285714285714,21.263651077433703,161.83333333333334,26.916324149986302
2024-03-13,Product_D,South,173,272,2,11,3,2024,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,128.0,152.0,191.0,160.14285714285714,21.889332039668247,161.23333333333332,26.440151459388645
2024-03-14,Product_D,South,166,269,3,11,3,2024,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,173.0,176.0,183.0,158.71428571428572,20.98979343803599,160.66666666666666,26.138006853982947
2024-03-15,Product_D,South,128,225,4,11,3,2024,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,166.0,131.0,188.0,158.28571428571428,21.66959687145607,158.66666666666666,26.269601329730843
2024-03-16,Product_D,South,152,215,5,11,3,2024,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,128.0,170.0,185.0,155.71428571428572,21.108562920564232,157.56666666666666,25.815904391290214
2024-03-17,Product_D,South,154,212,6,11,3,2024,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,152.0,161.0,158.0,154.71428571428572,20.981851568393243,157.43333333333334,25.823917453471026
2024-03-18,Product_D,South,182,269,0,12,3,2024,0,0.0,1.0,1.0,6.123233995736766e-17,154.0,182.0,152.0,154.71428571428572,20.981851568393243,158.43333333333334,26.18460107264079
2024-03-19,Product_D,South,212,286,1,12,3,2024,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,182.0,128.0,118.0,166.71428571428572,26.462012305153277,161.56666666666666,26.796401371019783
2024-03-20,Product_D,South,216,302,2,12,3,2024,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,212.0,173.0,157.0,172.85714285714286,32.472699156001454,163.53333333333333,28.556940497446902
2024-03-22,Product_D,South,152,214,4,12,3,2024,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,216.0,166.0,159.0,170.85714285714286,33.383771363885444,163.3,28.623778395857922
2024-03-23,Product_D,South,136,205,5,12,3,2024,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,152.0,128.0,223.0,172.0,31.77000681985008,160.4,26.70993615969872
2024-03-24,Product_D,South,157,205,6,12,3,2024,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,136.0,152.0,137.0,172.71428571428572,31.298105830407945,161.06666666666666,26.352953552107767
2024-03-25,Product_D,South,195,221,0,13,3,2024,0,0.0,1.0,1.0,6.123233995736766e-17,157.0,154.0,187.0,178.57142857142858,31.047582529922792,161.33333333333334,26.663074470696255
2024-03-26,Product_D,South,140,275,1,13,3,2024,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,195.0,182.0,136.0,172.57142857142858,34.17531830067377,161.46666666666667,26.5417476405775
2024-03-27,Product_D,South,166,260,2,13,3,2024,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,140.0,212.0,160.0,166.0,29.422213830142944,161.66666666666666,26.552918319167432
2024-03-28,Product_D,South,159,250,3,13,3,2024,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,166.0,216.0,147.0,157.85714285714286,19.488702466031786,162.06666666666666,26.41438131453953
2024-03-29,Product_D,South,155,220,4,13,3,2024,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,159.0,152.0,143.0,158.28571428571428,19.37106334815115,162.46666666666667,26.205728951606506
2024-03-30,Product_D,South,130,212,5,13,3,2024,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,155.0,136.0,225.0,157.42857142857142,20.614373164187427,159.3,24.038976970601553
2024-03-31,Product_D,South,168,249,6,13,3,2024,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,130.0,157.0,183.0,159.0,20.992061991778133,158.8,23.68238105456884
2024-04-01,Product_D,South,169,253,0,14,4,2024,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,168.0,195.0,124.0,155.28571428571428,15.007934409441074,160.3,22.811294842989557
2024-04-02,Product_D,South,180,287,1,14,4,2024,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,169.0,140.0,135.0,161.0,15.811388300841537,161.8,22.568516367596974
2024-04-03,Product_D,South,201,311,2,14,4,2024,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,180.0,166.0,138.0,166.0,21.984843263787912,163.9,23.199806776841257
2024-04-04,Product_D,South,126,260,3,14,4,2024,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,201.0,159.0,172.0,161.28571428571428,26.756396653973244,162.36666666666667,24.146797222239726
2024-04-05,Product_D,South,162,232,4,14,4,2024,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,126.0,155.0,154.0,162.28571428571428,26.612743098712762,162.63333333333333,24.095332690611986
2024-04-06,Product_D,South,121,186,5,14,4,2024,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,162.0,130.0,152.0,161.0,28.577380332470216,161.6,25.206184243910077
2024-04-07,Product_D,South,163,204,6,14,4,2024,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,121.0,168.0,176.0,160.28571428571428,28.43539042410738,161.16666666666666,25.061418807475516
2024-04-08,Product_D,South,122,265,0,15,4,2024,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,163.0,169.0,131.0,153.57142857142858,31.426406851866446,160.86666666666667,25.485267323979986
2024-04-09,Product_D,South,197,275,1,15,4,2024,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,122.0,180.0,170.0,156.0,34.33171517222315,161.76666666666668,26.28318373269202
2024-04-10,Product_D,South,163,282,2,15,4,2024,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,197.0,201.0,161.0,150.57142857142858,28.547370823814443,161.83333333333334,26.28370851560607
2024-04-11,Product_D,South,208,231,3,15,4,2024,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,163.0,126.0,182.0,162.28571428571428,33.22506225584462,162.7,27.377501460266725
2024-04-12,Product_D,South,118,219,4,15,4,2024,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,208.0,162.0,128.0,156.0,37.21110945224096,162.36666666666667,27.87098767577135
2024-04-13,Product_D,South,140,201,5,15,4,2024,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,118.0,121.0,173.0,158.71428571428572,34.85070198104219,161.26666666666668,28.08722047520897
2024-04-14,Product_D,South,159,240,6,15,4,2024,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,140.0,163.0,166.0,158.14285714285714,34.80147780113435,161.03333333333333,28.075616286825596
2024-04-15,Product_D,South,171,258,0,16,4,2024,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,159.0,122.0,128.0,165.14285714285714,31.045281828476153,162.46666666666667,27.421025576702466
2024-04-16,Product_D,South,191,275,1,16,4,2024,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,171.0,197.0,152.0,164.28571428571428,30.087174929495845,163.76666666666668,27.82913795898537
2024-04-17,Product_D,South,151,262,2,16,4,2024,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,191.0,163.0,154.0,162.57142857142858,30.51151226918078,163.66666666666666,27.870802090995028
2024-04-18,Product_D,South,139,259,3,16,4,2024,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,151.0,208.0,182.0,152.71428571428572,23.795757925270753,162.23333333333332,28.00084153086816
2024-04-19,Product_D,South,158,200,4,16,4,2024,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,139.0,118.0,212.0,158.42857142857142,18.219560394048216,160.43333333333334,26.38009089071354
2024-04-20,Product_D,South,141,192,5,16,4,2024,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,158.0,140.0,216.0,158.57142857142858,18.054151349547567,157.93333333333334,24.413017066697385
2024-04-21,Product_D,South,121,204,6,16,4,2024,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,141.0,159.0,152.0,153.14285714285714,22.95233155497529,156.9,25.312324924894888
2024-04-22,Product_D,South,135,257,0,17,4,2024,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,121.0,171.0,136.0,148.0,22.308443842335993,156.86666666666667,25.34143850982286
2024-04-23,Product_D,South,177,289,1,17,4,2024,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,135.0,191.0,157.0,146.0,18.02775637731974,157.53333333333333,25.606751983147802
2024-04-24,Product_D,South,174,271,2,17,4,2024,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,177.0,151.0,195.0,149.28571428571428,20.950053983337458,156.83333333333334,24.822241602259176
2024-04-25,Product_D,South,221,227,3,17,4,2024,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,174.0,139.0,140.0,161.0,33.44149119482148,159.53333333333333,27.21781026097263
2024-04-26,Product_D,South,181,260,4,17,4,2024,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,221.0,158.0,166.0,164.28571428571428,34.2184856752129,160.03333333333333,27.47724241212573
2024-04-27,Product_D,South,154,200,5,17,4,2024,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,181.0,141.0,159.0,166.14285714285714,33.07783029678406,159.86666666666667,27.498881899945218
2024-04-28,Product_D,South,173,207,6,17,4,2024,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,154.0,121.0,155.0,173.57142857142858,26.41878840810772,160.46666666666667,27.58527009903637
2024-04-29,Product_D,South,144,234,0,18,4,2024,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,173.0,135.0,130.0,174.85714285714286,24.368207234212147,160.93333333333334,27.1673400946081
2024-04-30,Product_D,South,164,251,1,18,4,2024,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,144.0,177.0,168.0,173.0,24.671170759950826,160.8,27.14126518536079
2024-05-01,Product_D,South,215,261,2,18,5,2024,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,164.0,174.0,169.0,178.85714285714286,29.36794494812626,162.33333333333334,28.86512432501998
2024-05-02,Product_D,South,170,227,3,18,5,2024,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,215.0,221.0,180.0,171.57142857142858,22.75124277086933,162.0,28.711405879653757
2024-05-03,Product_D,South,150,201,4,18,5,2024,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,170.0,181.0,201.0,167.14285714285714,23.61093370614932,160.3,27.81856239623306
2024-05-04,Product_D,South,112,202,5,18,5,2024,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,150.0,154.0,126.0,161.14285714285714,31.51945733156235,159.83333333333334,28.52232438820082
2024-05-05,Product_D,South,163,220,6,18,5,2024,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,112.0,173.0,162.0,159.71428571428572,31.116524472345635,159.86666666666667,28.525527990318515
2024-05-06,Product_D,South,171,236,0,19,5,2024,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,163.0,144.0,121.0,163.57142857142858,30.51151226918078,161.53333333333333,27.62274591625591
2024-05-07,Product_D,South,168,282,1,19,5,2024,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,171.0,164.0,163.0,164.14285714285714,30.55829713530373,161.7,27.646974019118307
2024-05-08,Product_D,South,166,289,2,19,5,2024,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,168.0,215.0,122.0,157.14285714285714,21.122094052031095,163.16666666666666,26.616151867426204
2024-05-09,Product_D,South,199,235,3,19,5,2024,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,166.0,170.0,197.0,161.28571428571428,26.27872577906733,163.23333333333332,26.706170452348566
2024-05-10,Product_D,South,132,210,4,19,5,2024,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,199.0,150.0,163.0,158.71428571428572,28.36496833369321,162.2,27.308455176701973
2024-05-11,Product_D,South,104,192,5,19,5,2024,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,132.0,112.0,208.0,157.57142857142858,30.631449758144075,158.73333333333332,27.888859886111053
2024-05-12,Product_D,South,165,187,6,19,5,2024,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,104.0,163.0,118.0,157.85714285714286,30.69977508836475,160.3,26.821440214358784
2024-05-13,Product_D,South,187,226,0,20,5,2024,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,165.0,171.0,140.0,160.14285714285714,32.39047479032759,161.86666666666667,26.96707230134107
2024-05-14,Product_D,South,229,248,1,20,5,2024,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,187.0,168.0,159.0,168.85714285714286,41.71901473520411,164.2,29.609411364958298
2024-05-15,Product_D,South,174,249,2,20,5,2024,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,229.0,166.0,171.0,170.0,41.73727350941826,164.3,29.638220896859607
2024-05-16,Product_D,South,148,275,3,20,5,2024,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,174.0,199.0,191.0,162.71428571428572,40.25632159762512,162.86666666666667,29.34072529641267
2024-05-17,Product_D,South,155,237,4,20,5,2024,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,148.0,132.0,151.0,166.0,38.218669085496096,163.0,29.293991381074946
2024-05-18,Product_D,South,105,211,5,20,5,2024,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,155.0,104.0,139.0,166.14285714285714,37.949214183469536,161.86666666666667,30.8698416976309
2024-05-19,Product_D,South,116,177,6,20,5,2024,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,105.0,165.0,158.0,159.14285714285714,42.44772695692332,160.46666666666667,31.9835446196445
2024-05-20,Product_D,South,159,235,0,21,5,2024,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,116.0,187.0,141.0,155.14285714285714,40.66705698485588,161.06666666666666,31.77391397350052
2024-05-21,Product_D,South,172,271,1,21,5,2024,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,159.0,229.0,121.0,147.0,26.733250207684456,162.76666666666668,30.908857488823134
2024-05-22,Product_D,South,198,292,2,21,5,2024,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,172.0,174.0,135.0,150.42857142857142,31.826912840430722,164.86666666666667,31.09688235103375
2024-05-23,Product_D,South,133,273,3,21,5,2024,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,198.0,148.0,177.0,148.28571428571428,32.51519791171644,163.4,31.539356912955107
2024-05-24,Product_D,South,182,205,4,21,5,2024,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,133.0,155.0,174.0,152.14285714285714,34.954392053210086,163.66666666666666,31.665638216814315
2024-05-25,Product_D,South,96,166,5,21,5,2024,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,182.0,105.0,221.0,150.85714285714286,37.078423966095386,159.5,32.08259814055408
2024-05-26,Product_D,South,123,240,6,21,5,2024,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,96.0,116.0,181.0,151.85714285714286,36.06211572379223,157.56666666666666,32.48732732592229
2024-05-27,Product_D,South,150,213,0,22,5,2024,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,123.0,159.0,154.0,150.57142857142858,35.92518681397552,157.43333333333334,32.51067022011277
2024-05-28,Product_D,South,150,224,1,22,5,2024,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,150.0,172.0,173.0,147.42857142857142,34.67879824358165,156.66666666666666,32.40192984177442
2024-05-29,Product_D,South,193,255,2,22,5,2024,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,150.0,198.0,144.0,146.71428571428572,33.494846796257434,158.3,32.97140872185258
2024-05-30,Product_D,South,208,250,3,22,5,2024,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,193.0,133.0,164.0,157.42857142857142,39.78214483432283,159.76666666666668,34.18981834056636
2024-05-31,Product_D,South,156,203,4,22,5,2024,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,208.0,182.0,215.0,153.71428571428572,38.29148854821509,157.8,32.56124203341495
2024-06-01,Product_D,South,105,171,5,22,6,2024,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,156.0,96.0,170.0,155.0,36.12016980395661,155.63333333333333,33.858206699699075
2024-06-02,Product_D,South,103,213,6,22,6,2024,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,105.0,123.0,150.0,152.14285714285714,39.68806945598198,154.06666666666666,35.18907876554631
2024-06-03,Product_D,South,138,239,0,23,6,2024,0,0.0,1.0,1.2246467991473532e-16,-1.0,103.0,150.0,112.0,150.42857142857142,40.05353560281174,154.93333333333334,34.4292711605065
2024-06-04,Product_D,South,166,239,1,23,6,2024,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,138.0,150.0,163.0,152.71428571428572,40.479271591413564,155.03333333333333,34.45785364994352
2024-06-05,Product_D,South,137,256,2,23,6,2024,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,166.0,193.0,171.0,144.71428571428572,36.5317865505018,153.9,34.47372812787281
2024-06-06,Product_D,South,149,250,3,23,6,2024,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,137.0,208.0,168.0,136.28571428571428,24.23299600210617,153.26666666666668,34.38016000979136
2024-06-07,Product_D,South,120,215,4,23,6,2024,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,149.0,156.0,166.0,131.14285714285714,23.147559780882393,151.73333333333332,34.81570526836042
2024-06-08,Product_D,South,153,190,5,23,6,2024,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,120.0,105.0,199.0,138.0,21.134489978863087,150.2,33.655864888297195
2024-06-09,Product_D,South,141,201,6,23,6,2024,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,153.0,103.0,132.0,143.42857142857142,14.478226673838307,150.5,33.52790911546943
2024-06-10,Product_D,South,183,222,0,24,6,2024,0,0.0,1.0,1.2246467991473532e-16,-1.0,141.0,138.0,104.0,149.85714285714286,20.432234103890433,153.13333333333333,32.84523093848337
2024-06-11,Product_D,South,175,238,1,24,6,2024,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,183.0,166.0,165.0,151.14285714285714,21.85122858047535,153.46666666666667,33.020091410860985
2024-06-12,Product_D,South,143,219,2,24,6,2024,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,175.0,137.0,187.0,152.0,21.315096371664033,152.0,32.45155540611063
2024-06-13,Product_D,South,179,205,3,24,6,2024,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,143.0,149.0,229.0,156.28571428571428,23.513926977532957,150.33333333333334,29.511345957612484
2024-06-14,Product_D,South,146,205,4,24,6,2024,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,179.0,120.0,174.0,160.0,18.30300521772282,149.4,29.17793214293872
2024-06-15,Product_D,South,136,169,5,24,6,2024,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,146.0,153.0,148.0,157.57142857142858,20.394910663015185,149.0,29.27986244550325
2024-06-16,Product_D,South,108,192,6,24,6,2024,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,136.0,141.0,155.0,152.85714285714286,27.455591849557983,147.43333333333334,30.190982135380352
2024-06-17,Product_D,South,133,184,0,25,6,2024,0,0.0,1.0,1.2246467991473532e-16,-1.0,108.0,183.0,105.0,145.71428571428572,24.66924053495408,148.36666666666667,29.252153865093963
2024-06-18,Product_D,South,199,216,1,25,6,2024,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,133.0,175.0,116.0,149.14285714285714,30.4161611177816,151.13333333333333,30.00084290003615
2024-06-19,Product_D,South,134,232,2,25,6,2024,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,199.0,143.0,159.0,147.85714285714286,30.905385568584148,150.3,30.12176438482942
2024-06-20,Product_D,South,173,176,3,25,6,2024,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,134.0,179.0,172.0,147.0,29.966648127543266,150.33333333333334,30.147148699547845
2024-06-21,Product_D,South,150,173,4,25,6,2024,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,173.0,146.0,198.0,147.57142857142858,29.982534598535413,148.73333333333332,28.77251242530574
2024-06-22,Product_D,South,120,161,5,25,6,2024,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,150.0,136.0,133.0,145.28571428571428,31.5790768585481,148.3,29.113511497655914
2024-06-23,Product_D,South,155,182,6,25,6,2024,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,120.0,108.0,182.0,152.0,26.993826454703626,147.4,28.44547112610744
2024-06-24,Product_D,South,120,196,0,26,6,2024,0,0.0,1.0,1.2246467991473532e-16,-1.0,155.0,133.0,96.0,150.14285714285714,28.898838335525674,148.2,27.262959588372766
2024-06-25,Product_D,South,152,229,1,26,6,2024,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,120.0,199.0,123.0,143.42857142857142,19.628696194238366,149.16666666666666,26.84962381208683
2024-06-26,Product_D,South,163,230,2,26,6,2024,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,152.0,134.0,150.0,147.57142857142858,20.3540097839641,149.6,26.968180484057413
2024-06-27,Product_D,South,112,206,3,26,6,2024,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,163.0,173.0,150.0,138.85714285714286,20.70771652813315,148.33333333333334,27.827465139533622
2024-06-28,Product_D,South,135,172,4,26,6,2024,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,112.0,150.0,193.0,136.71428571428572,20.13052645208493,146.4,26.605158950072543
2024-06-29,Product_D,South,124,170,5,26,6,2024,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,135.0,120.0,208.0,137.28571428571428,19.627483161070113,143.6,24.211140211580936
2024-06-30,Product_D,South,112,198,6,26,6,2024,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,124.0,155.0,156.0,131.14285714285714,19.88658317751413,142.13333333333333,24.76055446615176
2024-07-01,Product_D,South,96,183,0,27,7,2024,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,112.0,120.0,105.0,127.71428571428571,23.809761903571413,141.83333333333334,25.27515248882461
2024-07-02,Product_D,South,172,255,1,27,7,2024,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,96.0,152.0,103.0,130.57142857142858,28.034842267299787,144.13333333333333,24.753590242327707
2024-07-03,Product_D,South,199,224,2,27,7,2024,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,172.0,163.0,138.0,135.71428571428572,36.88140581970936,146.16666666666666,26.664044411300786
2024-07-04,Product_D,South,147,222,3,27,7,2024,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,199.0,112.0,166.0,140.71428571428572,35.47635027129232,145.53333333333333,26.401062326240346
2024-07-05,Product_D,South,143,186,4,27,7,2024,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,147.0,135.0,137.0,141.85714285714286,35.39034035547248,145.73333333333332,26.356878750551417
2024-07-06,Product_D,South,124,173,5,27,7,2024,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,143.0,124.0,149.0,141.85714285714286,35.39034035547248,144.9,26.643689813848155
2024-07-07,Product_D,South,121,150,6,27,7,2024,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,124.0,112.0,120.0,143.14285714285714,34.27063160311148,144.93333333333334,26.612070547978394
2024-07-08,Product_D,South,120,180,0,28,7,2024,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,121.0,96.0,153.0,146.57142857142858,29.658372302252857,143.83333333333334,26.94705323705959
2024-07-09,Product_D,South,116,178,1,28,7,2024,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,120.0,172.0,141.0,138.57142857142858,29.20534849907421,143.0,27.42010337262646
2024-07-10,Product_D,South,135,211,2,28,7,2024,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,116.0,199.0,183.0,129.42857142857142,12.20460490767236,141.4,26.38651693312462
2024-07-11,Product_D,South,135,211,3,28,7,2024,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,135.0,147.0,175.0,127.71428571428571,9.96183192179507,140.06666666666666,25.629903511776856
